,nodeid,latitude,longitude
5086,116117345,48.8458067,2.2961635
5087,116118798,48.8338121,2.2900461
5088,116118801,48.8423483,2.2941665
5089,116118805,48.8411926,2.291827
5090,116118809,48.8343989,2.2899441
5091,116118812,48.8358091,2.2896988
5092,116118814,48.8373627,2.2894094
5093,116118817,48.8385847,2.2894055
5094,116118819,48.8399897,2.2903618
5095,116118820,48.8407438,2.2909726
5096,116120001,48.8382984,2.281279
5097,116120004,48.840104,2.2854121
5098,116120005,48.8402952,2.2858876
5099,116120006,48.8411044,2.2879009
5100,116120007,48.8415253,2.2889479
5101,116120011,48.8437601,2.2928056
5102,116120352,48.8363903,2.2805733
5103,116120686,48.8378847,2.2817776
5104,116121031,48.8368606,2.2836148
5105,116122967,48.8381365,2.2876752
5106,116123172,48.8378847,2.2913258
5107,116123725,48.8373765,2.2919417
5108,116124379,48.8351269,2.2890224
5109,116124382,48.8359989,2.2903883
5110,116124652,48.8360944,2.2924752
5111,116125149,48.8381183,2.2922265
5112,116125150,48.8382995,2.2927595
5113,116125151,48.8391027,2.2923164
5114,116125763,48.8387821,2.3004741
5115,116126000,48.837595,2.3011971
5116,116126001,48.8385396,2.299987
5117,116126452,48.8373791,2.3010786
5118,116126458,48.8365962,2.3047367
5119,116126781,48.8367488,2.2995386
5120,116126782,48.8380027,2.3014207
5121,116126870,48.8353968,2.3027901
5122,116128851,48.8464089,2.2831455
5123,116128852,48.8454745,2.2824265
5124,116129800,48.8445633,2.2870322
5125,116129802,48.8439889,2.2885535
5126,116130176,48.8426133,2.2923389
5127,116130775,48.8460718,2.2813522
5128,116130783,48.8420967,2.2903696
5129,116130924,48.8425606,2.289566
5130,116131391,48.8424523,2.286988
5131,116131632,48.8418325,2.2862996
5132,116131978,48.8406575,2.2841595
5133,116132337,48.843811,2.281919
5134,116132518,48.8415611,2.2799729
5135,116132694,48.8434294,2.2785263
5136,116132695,48.8428185,2.280012
5137,116132962,48.8435277,2.2806782
5138,116133265,48.8428502,2.2822378
5139,116133266,48.8431874,2.2813771
5140,116133268,48.8442052,2.2792769
5141,116133270,48.8448156,2.2780334
5142,116133958,48.8412412,2.2808442
5143,116133959,48.841867,2.2791367
5144,116133962,48.8424273,2.2776178
5145,116134450,48.8416043,2.2768914
5146,116135091,48.8371395,2.2772669
5147,116136718,48.837727,2.2752277
5148,116136721,48.8389871,2.276191
5149,116137021,48.8352546,2.2854647
5150,116137774,48.8359462,2.2885417
5151,116138680,48.8360784,2.2918382
5152,116139243,48.8344841,2.2956671
5153,116139382,48.8349499,2.2961151
5154,116139384,48.8362542,2.2943729
5155,116139798,48.8361469,2.297233
5156,116140169,48.8355214,2.3006958
5157,116141316,48.8299323,2.2956244
5158,116141321,48.8325305,2.2976153
5159,116141322,48.8334997,2.2987009
5160,116141323,48.8343455,2.2996223
5161,116141651,48.8339286,2.2951319
5162,116141764,48.8340564,2.2969882
5163,116141767,48.8333723,2.2961254
5164,116141941,48.8337803,2.2978434
5165,116142353,48.8346265,2.2988501
5166,116142358,48.8356315,2.2997386
5167,116142965,48.8317184,2.296276
5168,116142969,48.8315112,2.2968815
5169,116143564,48.8329947,2.2942277
5170,116144807,48.831013,2.2923396
5171,116145478,48.8332706,2.2945033
5172,116146083,48.8384754,2.2889877
5173,116146531,48.839974,2.2877046
5174,116146532,48.8403243,2.287387
5175,116146533,48.840743,2.2870018
5176,116146569,48.8405163,2.2878906
5177,116146571,48.8409442,2.2875024
5178,116146615,48.8401743,2.2882136
5179,116146751,48.8399587,2.2864513
5180,116146753,48.8408002,2.288567
5181,116146936,48.8411661,2.2912657
5182,116146939,48.8418086,2.2906856
5183,116146943,48.840676,2.2888515
5184,116146944,48.8410018,2.2893604
5185,116146997,48.8413917,2.2886156
5186,116147108,48.8452811,2.2910305
5187,116147133,48.8410734,2.2845444
5188,116147180,48.8397097,2.2831493
5189,116147265,48.8391886,2.2858735
5190,116147416,48.8396086,2.2841796
5191,116147457,48.8340772,2.2904974
5192,116147536,48.8338593,2.2950662
5193,116147537,48.8341647,2.294323
5194,116147539,48.8329198,2.2922783
5195,116147553,48.8341312,2.295331
5196,116147572,48.8321075,2.293388
5197,116147645,48.8326414,2.2959292
5198,116147646,48.8331231,2.2965462
5199,116147905,48.8504243,2.305252
5200,116147961,48.8513939,2.3066597
5201,116147966,48.8503734,2.3068171
5202,116147982,48.8508044,2.3057915
5203,116147990,48.8502016,2.3057152
5204,117087528,48.8454276,2.3696913
5205,117087532,48.8464593,2.3699407
5206,117091166,48.846672,2.371987
5207,117092530,48.846531,2.3698426
5208,117092534,48.8476229,2.3716287
5209,117092841,48.8463833,2.37005
5210,117092843,48.8474067,2.37173
5211,117093293,48.846925,2.3738613
5212,117100909,48.8468131,2.3730934
5213,117100910,48.8458439,2.3733888
5214,117101555,48.8472797,2.3753303
5215,117106433,48.8471112,2.3756822
5216,117106917,48.8446585,2.369136
5217,117639344,48.8458505,2.3708451
5218,117645792,48.8454901,2.3703211
5219,122627999,48.884034,2.3688396
5220,122628005,48.8843361,2.3668555
5221,123246622,48.8826727,2.3698584
5222,123249015,48.8784382,2.3704126
5223,123255453,48.8774323,2.3613693
5224,123255468,48.8811111,2.3651516
5225,123256396,48.8753411,2.3595835
5226,123256917,48.8717748,2.3571452
5227,123256923,48.8737642,2.3583134
5228,123256978,48.87264,2.3576571
5229,123454687,48.8451941,2.2634767
5230,123455097,48.8783906,2.370039
5231,123455101,48.8777225,2.3700616
5232,123455103,48.877669,2.3701909
5233,123455104,48.8776629,2.3704221
5234,123456051,48.877654,2.3703408
5235,123456823,48.8451755,2.264191
5236,123456832,48.8435682,2.2632197
5237,123457132,48.8761727,2.3721227
5238,123457133,48.8752697,2.3731511
5239,123457134,48.8743662,2.374198
5240,123457135,48.8736325,2.3750385
5241,123457136,48.8720092,2.3768003
5242,123468439,48.8431036,2.2648256
5243,123468446,48.8419679,2.2641563
5244,123469144,48.8450531,2.2667138
5245,123477301,48.871893,2.3769238
5246,123479611,48.8672626,2.3827022
5247,123479621,48.8656025,2.3841762
5248,123479622,48.8652533,2.3845797
5249,123479648,48.8628767,2.3872726
5250,123481377,48.8714706,2.3776473
5251,123482362,48.8674285,2.38284
5252,123482363,48.8676668,2.3824883
5253,123482364,48.8690467,2.3806368
5254,123482365,48.8695781,2.3799829
5255,123482366,48.8700993,2.3793199
5256,123482367,48.8708139,2.3784094
5257,123486426,48.8629256,2.3875151
5258,123488801,48.8584243,2.3894042
5259,123488806,48.8598363,2.3887546
5260,123489766,48.8648393,2.3850492
5261,123489767,48.8640427,2.3859762
5262,123495120,48.8660392,2.3840031
5263,123495720,48.8651526,2.3850128
5264,123495721,48.8641627,2.3861398
5265,123495722,48.8585261,2.3896532
5266,123496677,48.8582598,2.3898905
5267,123497816,48.8575797,2.3921607
5268,123497817,48.8564977,2.394204
5269,123497818,48.8543083,2.3959136
5270,123497819,48.8512887,2.398244
5271,123497820,48.8488848,2.399118
5272,123498361,48.8583993,2.3900094
5273,123498921,48.8543665,2.3961334
5274,123498923,48.8577213,2.3922675
5275,123500200,48.8488486,2.3993259
5276,123500829,48.8503634,2.3989419
5277,123509452,48.8420226,2.2659111
5278,123511979,48.842171,2.2628221
5279,123511989,48.8415767,2.2657172
5280,123526538,48.847329,2.3991063
5281,123526863,48.8451549,2.4023276
5282,123529844,48.8411959,2.401038
5283,123532939,48.8402583,2.3792248
5284,123532977,48.8404822,2.3794328
5285,123713357,48.8236767,2.3618793
5286,123725572,48.8408498,2.3409849
5287,123726617,48.8333259,2.336172
5288,123748604,48.8645514,2.3012871
5289,123759978,48.8632179,2.2878296
5290,123766566,48.8700498,2.3509547
5291,125341029,48.8287672,2.3060263
5292,125347970,48.8271788,2.3045916
5293,125353236,48.8264767,2.3033362
5294,125382546,48.8303712,2.2847333
5295,125383643,48.8322896,2.2888439
5296,125383645,48.832432,2.2889683
5297,125385335,48.8277899,2.2923245
5298,125385545,48.8277764,2.2927347
5299,125385546,48.8289373,2.2941402
5300,125385881,48.831336,2.3198314
5301,125385951,48.8297783,2.2955363
5302,125391183,48.8272338,2.2922829
5303,125392870,48.8267523,2.3169062
5304,125393728,48.8226609,2.3147242
5305,125400948,48.8330634,2.3275335
5306,125487646,48.8353905,2.3117973
5307,125487648,48.8356821,2.3112868
5308,125488831,48.8344154,2.3084983
5309,125496888,48.832962,2.3009076
5310,125498356,48.8328145,2.3004578
5311,127858764,48.8532338,2.3132518
5312,127864092,48.8572593,2.3099287
5313,128054158,48.8289768,2.3178283
5314,128057687,48.8237011,2.3171281
5315,128064623,48.821235,2.3214717
5316,128065399,48.8278033,2.3152029
5317,128657996,48.8439112,2.2518205
5318,129537079,48.8304197,2.3233106
5319,130036456,48.8483835,2.3992443
5320,130037329,48.8326583,2.399883
5321,130037378,48.8364456,2.4078262
5322,130040299,48.8467868,2.4135347
5323,130040863,48.8466974,2.4158847
5324,130040923,48.8465694,2.4158517
5325,130040925,48.8465805,2.4151645
5326,130040926,48.8464724,2.414988
5327,130049381,48.8863193,2.3963583
5328,130049750,48.8862859,2.3967574
5329,130050018,48.888045,2.396042
5330,130050673,48.8896335,2.3957351
5331,130050682,48.8897194,2.3966718
5332,130050685,48.889876,2.3966289
5333,130052295,48.8937897,2.3945887
5334,130052456,48.8952584,2.3941589
5335,130057658,48.8930061,2.3274236
5336,130071110,48.9007364,2.3442285
5337,130095414,48.8464628,2.3060861
5338,130095450,48.846678,2.3062174
5339,130095642,48.8470061,2.3042602
5340,130095656,48.847228,2.3035129
5341,130095671,48.8460188,2.3085133
5342,130096198,48.8471808,2.3120368
5343,130096200,48.8459824,2.3138954
5344,130096204,48.84692,2.3119474
5345,130096394,48.8471882,2.3111848
5346,130096418,48.849546,2.3078177
5347,130096473,48.8476011,2.3108565
5348,130096485,48.8489368,2.3093032
5349,130096486,48.8497554,2.3080297
5350,130097196,48.8544663,2.3058157
5351,130097205,48.8541144,2.3062968
5352,130097266,48.8546466,2.3055379
5353,130099800,48.8545491,2.3780311
5354,130099806,48.8557065,2.3787055
5355,130234449,48.8406614,2.2722336
5356,130234851,48.8404712,2.271817
5357,130234860,48.8401865,2.2719566
5358,130234864,48.8402443,2.2715344
5359,130234868,48.840425,2.2715938
5360,130235719,48.8399918,2.2721446
5361,130236068,48.8402698,2.2708655
5362,130238448,48.8440904,2.2753466
5363,130238569,48.8451795,2.2767411
5364,130238571,48.8452234,2.277099
5365,132546121,48.8844684,2.3582815
5366,132763840,48.8303052,2.284919
5367,132766558,48.8272188,2.2921835
5368,132773129,48.8249336,2.3024339
5369,132779919,48.8254397,2.3004676
5370,133128517,48.8568007,2.2963356
5371,133128533,48.8564521,2.2968818
5372,133128615,48.85538,2.2966295
5373,133128621,48.8552183,2.296879
5374,133128715,48.855696,2.2989381
5375,133128769,48.8553992,2.3013363
5376,133128773,48.8547613,2.3003874
5377,133128776,48.8544737,2.2999822
5378,133128779,48.8538247,2.2990315
5379,133128841,48.8553657,2.2994463
5380,133128980,48.8547762,2.2975614
5381,133128985,48.855068,2.2990514
5382,133128988,48.8554021,2.2971481
5383,133129017,48.8554122,2.2985122
5384,133129321,48.8585892,2.2963445
5385,133129542,48.855826,2.2959411
5386,133129768,48.856733,2.2973201
5387,133130099,48.8596976,2.2946809
5388,133259521,48.8618221,2.3345629
5389,134500486,48.864988,2.3961087
5390,134500496,48.8648888,2.3983194
5391,134515510,48.8634342,2.3996122
5392,134517352,48.8634863,2.4039971
5393,134518691,48.8648816,2.3986597
5394,134518697,48.8650048,2.3985668
5395,134521832,48.8645616,2.4072214
5396,134521836,48.8646607,2.4046358
5397,134521839,48.8646806,2.4041577
5398,134521840,48.864793,2.4013144
5399,134521843,48.8648371,2.4001483
5400,134521849,48.8644641,2.4084859
5401,134579176,48.8570207,2.2665471
5402,134579178,48.8590108,2.2677991
5403,134579180,48.8597491,2.2681934
5404,134579181,48.8617994,2.2676911
5405,134579626,48.8583506,2.2703427
5406,134594099,48.84247,2.2560743
5407,134594601,48.8399987,2.2563188
5408,134600644,48.8382728,2.2564915
5409,134600660,48.8375258,2.2567271
5410,134600676,48.8379868,2.2575805
5411,134600684,48.8383975,2.2570437
5412,134601073,48.838318,2.257305
5413,134607233,48.8401422,2.2709772
5414,134607235,48.8402545,2.2712243
5415,135149121,48.8448368,2.3638987
5416,135149187,48.844867,2.3641157
5417,135577917,48.89941,2.3593744
5418,135578017,48.8986951,2.359003
5419,135578024,48.8985243,2.3590157
5420,135578493,48.9014953,2.3595499
5421,135578518,48.9010734,2.3585033
5422,135578538,48.9012659,2.3596138
5423,135612245,48.8985877,2.3629046
5424,135612262,48.8986994,2.3593623
5425,137654487,48.8454763,2.3095906
5426,137654489,48.8447912,2.3100052
5427,137701374,48.838602,2.3067583
5428,137705346,48.8383825,2.3089437
5429,138151296,48.8312512,2.366401
5430,138155611,48.8422102,2.2992357
5431,138226659,48.8428697,2.2965239
5432,138254823,48.8436326,2.2964716
5433,138257395,48.8450557,2.2977133
5434,138259866,48.8453306,2.2978178
5435,138262786,48.839406,2.3008234
5436,138262794,48.8407228,2.299971
5437,138263854,48.8395806,2.3013087
5438,138263863,48.8408889,2.3004598
5439,138272361,48.8368439,2.3027214
5440,139205792,48.8711038,2.2752696
5441,139220081,48.8455824,2.2946502
5442,139226277,48.8448262,2.2939978
5443,139227049,48.8445017,2.2937179
5444,139227542,48.8452797,2.2920161
5445,139227543,48.8455682,2.291278
5446,139227775,48.8454134,2.292133
5447,139227776,48.8457042,2.2913944
5448,139232476,48.8436064,2.2931814
5449,139236399,48.840147,2.2980004
5450,139236568,48.8400232,2.2975442
5451,139237818,48.8392345,2.298702
5452,139238000,48.83874,2.2992593
5453,139247101,48.8364517,2.299109
5454,139247803,48.8454124,2.2559004
5455,139248385,48.8377508,2.2974005
5456,139248541,48.8369952,2.2984663
5457,139249813,48.8454852,2.2525919
5458,139250321,48.8378708,2.3025614
5459,139250322,48.8375479,2.3019861
5460,139250365,48.8376513,2.3027918
5461,139250366,48.8373299,2.3022469
5462,139250456,48.8446734,2.2521948
5463,139250877,48.837042,2.3056246
5464,139251546,48.8376062,2.3095789
5465,139254287,48.8376829,2.3110205
5466,139254447,48.8377213,2.3123754
5467,139257828,48.8383249,2.3145114
5468,139258405,48.8392559,2.2517156
5469,139260301,48.8369079,2.3127553
5470,139261112,48.8384745,2.2552935
5471,139262743,48.8368099,2.2536054
5472,139264323,48.8316049,2.3059839
5473,139265369,48.830192,2.3019117
5474,139266047,48.8373554,2.2531234
5475,139270002,48.8349813,2.2551291
5476,139270183,48.8359601,2.2542974
5477,139284378,48.8299563,2.3035735
5478,139284388,48.8300274,2.3056553
5479,139308939,48.8312829,2.3024526
5480,139309189,48.8305785,2.3038308
5481,139309192,48.8299408,2.304922
5482,139309538,48.830016,2.3031299
5483,139309881,48.8308562,2.3032892
5484,139309882,48.8301052,2.302516
5485,139310006,48.8319369,2.3044653
5486,139310596,48.8313171,2.3068415
5487,139310604,48.8319082,2.3047938
5488,139310605,48.8318166,2.3052434
5489,139310781,48.8306991,2.3036043
5490,139311158,48.833108,2.3058573
5491,139311860,48.83331,2.3051224
5492,139311861,48.8327732,2.307068
5493,139312070,48.8345452,2.305773
5494,139312073,48.832922,2.3045142
5495,139312459,48.831056,2.3029231
5496,140107304,48.8463001,2.2809062
5497,140107707,48.8474061,2.2788464
5498,140123605,48.8455253,2.2845657
5499,140136434,48.8434685,2.2914396
5500,140136435,48.8430004,2.2910749
5501,140139203,48.8445091,2.2927816
5502,140139204,48.8452194,2.2909773
5503,140139446,48.8447812,2.2930195
5504,140139447,48.8439552,2.2923075
5505,140145478,48.8416898,2.2822856
5506,140145854,48.8431076,2.2835065
5507,140146106,48.8413791,2.2809625
5508,141552825,48.8449429,2.2860831
5509,141552962,48.8441449,2.2853836
5510,141554136,48.845343,2.2785498
5511,141554367,48.8462389,2.2796428
5512,141556844,48.8461119,2.2774303
5513,141557799,48.8464733,2.2775834
5514,141558085,48.8459117,2.2773179
5515,141559263,48.8462284,2.2771645
5516,141559648,48.845727,2.2770258
5517,141561174,48.8461462,2.2780662
5518,141562735,48.8472284,2.2791645
5519,141563308,48.8484361,2.2808862
5520,141563311,48.8491547,2.2819112
5521,141563417,48.847115,2.2842716
5522,141564062,48.8472874,2.2838421
5523,141566589,48.8493315,2.2838568
5524,141566590,48.8501839,2.2849038
5525,141567053,48.8498439,2.2828893
5526,141567054,48.8506542,2.2840023
5527,141567301,48.8508861,2.2843046
5528,141567836,48.8504939,2.2865566
5529,141567847,48.8517112,2.2853556
5530,141568877,48.8526479,2.2872358
5531,141569001,48.8539671,2.2890831
5532,141569116,48.8533873,2.2882712
5533,141569260,48.8536985,2.2876755
5534,141569960,48.8451274,2.2830834
5535,141570158,48.8444455,2.2846501
5536,141570644,48.8433772,2.2862984
5537,141571672,48.8456571,2.2778679
5538,141571829,48.8461595,2.2782478
5539,141573529,48.8434167,2.2748807
5540,141575202,48.8437556,2.2788405
5541,141575250,48.8431428,2.2803036
5542,141576102,48.8423903,2.275148
5543,141576382,48.8431096,2.2757288
5544,141577311,48.8408831,2.2779182
5545,141579476,48.8400846,2.2798354
5546,141580038,48.8397999,2.2807756
5547,141586690,48.8359945,2.2782802
5548,141588923,48.8341321,2.2773182
5549,141589282,48.8341335,2.2771232
5550,141592723,48.8346462,2.2843401
5551,141595579,48.8374219,2.2850613
5552,141595971,48.8382916,2.2835231
5553,141596145,48.8284571,2.3032613
5554,141596149,48.8296923,2.301752
5555,141596303,48.8292098,2.3023481
5556,141596632,48.8295541,2.3024197
5557,141596692,48.8290863,2.3024964
5558,141596896,48.829474,2.3029785
5559,141598360,48.8254879,2.300276
5560,141598363,48.8275806,2.3010564
5561,141600003,48.8277285,2.3001463
5562,141600004,48.8278574,2.2993062
5563,141600006,48.8279886,2.2984333
5564,141600007,48.8284765,2.2966524
5565,141600011,48.8291019,2.2932811
5566,141600012,48.8291595,2.2929948
5567,141600013,48.8304836,2.2922936
5568,141600258,48.8305216,2.2932767
5569,141600324,48.8286999,2.2958218
5570,141600619,48.8294284,2.297146
5571,141600715,48.8290201,2.2989501
5572,141600847,48.8288476,2.2997924
5573,141601002,48.8286358,2.3006078
5574,141602065,48.8262605,2.3062598
5575,141602066,48.8266986,2.3049003
5576,141602256,48.8268893,2.3066877
5577,141602257,48.8272841,2.3067917
5578,141602550,48.8264852,2.3085681
5579,141602553,48.8259682,2.3104492
5580,141602554,48.8258081,2.3111915
5581,141603609,48.8236151,2.3084067
5582,141603796,48.8254665,2.3117329
5583,141604160,48.8264405,2.3107006
5584,141604305,48.8254178,2.3101759
5585,141604352,48.8261003,2.3098831
5586,141604480,48.8265748,2.3101172
5587,141604509,48.8262782,2.3091044
5588,141604644,48.8267434,2.3093368
5589,141604682,48.8268529,2.3088476
5590,141605425,48.823959,2.3162549
5591,141605427,48.8246715,2.3135224
5592,141605429,48.825101,2.3111784
5593,141605932,48.8253733,2.3138884
5594,141605938,48.8247471,2.3166614
5595,141606902,48.824282,2.318635
5596,141606906,48.824214,2.3192094
5597,141607249,48.8243088,2.3203223
5598,141607250,48.8234321,2.3198694
5599,141607400,48.8241205,2.3202301
5600,141607401,48.8231191,2.32103
5601,141607471,48.8241104,2.3212202
5602,141607528,48.8229831,2.3220279
5603,141607529,48.8228711,2.3219665
5604,141607715,48.8238318,2.3224741
5605,141607833,48.8242743,2.3234881
5606,141609493,48.8250744,2.3204814
5607,141789927,48.8471601,2.289294
5608,141790525,48.8387396,2.2821121
5609,141792855,48.8459824,2.28332
5610,141795641,48.844258,2.277587
5611,141795913,48.8444695,2.2772389
5612,141795920,48.8441589,2.2772965
5613,141796403,48.8444101,2.2775597
5614,142318777,48.8398552,2.284793
5615,142340395,48.8379636,2.2869641
5616,142346148,48.8421608,2.2866642
5617,142347102,48.8425268,2.2858907
5618,142361613,48.8391348,2.2914493
